codigo_escola;ano;anos_escolares;ideb;indicador_rendimento;nota_saeb_matematica;nota_saeb_lingua_portuguesa;nota_saeb_media_padronizada
35045810;2017;anos_finais;4.8;0.90716302;259.69;256.11;5.2635002
35045810;2019;anos_finais;4.7;0.87849897;260.85;260.92;5.3631668
35045810;2021;anos_finais;5.6;1;270.33;262.67;5.55
35045810;2023;anos_finais;5.6;1;269.16;268.06;5.620333
35045810;2017;todos (1-4);;0.78423798;;;
35045810;2019;todos (1-4);;0.852108;;;
35045810;2021;todos (1-4);;0.995968;;;
35045810;2023;todos (1-4);4.8;1;281.54;279.94;4.834446
35045822;2015;anos_finais;4.4;0.848836;257.13;251.21;5.1389999
35045822;2017;anos_finais;;0.90273499;;;
35045822;2019;anos_finais;5.8;0.935763;286.94;283.38;6.1719999
35045822;2021;anos_finais;5.9;0.984817;278.83;280.42;5.9875
35045822;2023;anos_finais;5.7;0.997735;270.14;273.19;5.722167
35045822;2017;todos (1-4);;0.76824498;;;
35045822;2019;todos (1-4);4.6;0.88868302;291.89;291.89;5.158844
35045822;2021;todos (1-4);;0.870613;;;
35045822;2023;todos (1-4);5.3;0.994949;294.68;297.54;5.28247
35045834;2015;anos_finais;4.5;0.90685302;246.59;249.45;4.934
35045834;2017;anos_finais;4.9;0.88999099;269.67;262.1;5.5296669
35045834;2019;anos_finais;5.4;0.97325099;263.7;267.79;5.5248332
35045834;2021;anos_finais;5.7;0.972779;268.29;281.89;5.836333
35045834;2023;anos_finais;;;;;
35045834;2017;todos (1-4);3.7;0.80225998;273.22;276.86;4.6716342
35045834;2019;todos (1-4);4.7;0.922041;286.95;291.39;5.0818372
35045834;2021;todos (1-4);3.9;0.874068;263.29;272.76;4.470641
35045834;2023;todos (1-4);4.8;0.997992;275.67;285.9;4.841224
35045861;2015;anos_finais;4.2;0.963449;239.14;222.54;4.3613329
35045861;2017;anos_finais;4.7;0.973912;241.52;245.33;4.781167
35045861;2019;anos_finais;4.8;0.92822802;255.49;254.33;5.1636672
35045861;2021;anos_finais;4.6;0.952812;242.89;248.13;4.850333
35045861;2023;anos_finais;4.6;0.955822;246.72;244.51;4.853833
35045861;2017;todos (1-4);;0.92623901;;;
35045861;2019;todos (1-4);;0.87872201;;;
35045861;2021;todos (1-4);;0.876329;;;
35045861;2023;todos (1-4);3.8;0.858534;261.51;274.11;4.465851
35045895;2015;anos_finais;4.6;0.98692399;240.36;238.1;4.6409998
35045895;2017;anos_finais;5.8;0.94518501;283;284.44;6.1240001
35045895;2019;anos_finais;5.5;0.94639802;281.97;269.85;5.863833
35045895;2021;anos_finais;;0.996973;;;
35045895;2023;anos_finais;5.4;0.981436;263.05;267.18;5.503833
35045895;2017;todos (1-4);4.3;0.93482;272.02;275.66;4.636807
35045895;2019;todos (1-4);4.6;0.93711299;279.76;286.04;4.900764
35045895;2021;todos (1-4);;0.997992;;;
35045895;2023;todos (1-4);;0.968776;;;
35045913;2015;anos_finais;;;;;
35045913;2017;anos_finais;4.9;0.97193301;253.86;245.88;4.9959998
35045913;2019;anos_finais;5.7;0.99015301;272.23;272.29;5.742167
35045913;2021;anos_finais;;0.976732;;;
35045913;2023;anos_finais;;0.949173;;;
35045913;2017;todos (1-4);4.3;0.952218;271.25;265.48;4.4736061
35045913;2019;todos (1-4);5.3;0.96428603;306.7;299.75;5.4845142
35045913;2021;todos (1-4);;0.950224;;;
35045913;2023;todos (1-4);;;;;
35046036;2015;anos_iniciais;6.2;0.99798399;225.63;215.16;6.1819692
35046036;2017;anos_iniciais;6.6;1;240.52;223.47;6.6174111
35046036;2019;anos_iniciais;6.8;1;246.02;229.47;6.8312731
35046036;2021;anos_iniciais;6.5;0.99301;230.98;226.95;6.498432
35046036;2023;anos_iniciais;6.8;1;243.33;228.35;6.759573
35046048;2015;anos_iniciais;6.4;0.99251699;239.93;216.49;6.4790511
35046048;2017;anos_iniciais;6.3;1;232.21;214.25;6.2911782
35046048;2019;anos_iniciais;6.7;0.99737298;244.02;223.07;6.6767411
35046048;2021;anos_iniciais;5.9;0.98931;224.18;204.49;5.960297
35046048;2023;anos_iniciais;6.4;0.985423;238.19;218.26;6.478027
35046059;2015;anos_finais;4;0.81280899;250.35;243.24;4.893167
35046059;2017;anos_finais;4.1;0.81184101;245.3;256.45;5.0291672
35046059;2019;anos_finais;5.3;0.89776403;272.51;281.6;5.902
35046059;2021;anos_finais;5.2;0.905832;267.79;273.5;5.688167
35046059;2023;anos_finais;4.8;0.885494;262.04;263.53;5.426167
35046059;2015;anos_iniciais;;;;;
35046059;2017;anos_iniciais;;;;;
35046059;2019;anos_iniciais;;;;;
35046059;2021;anos_iniciais;;;;;
35046059;2023;anos_iniciais;;;;;
35046059;2017;todos (1-4);3.2;0.75653601;254.94;263.98;4.2220778
35046059;2019;todos (1-4);4.6;0.91934001;280.92;292.52;5.0143518
35046059;2021;todos (1-4);4.8;0.959155;274.57;294.81;4.959158
35046059;2023;todos (1-4);4;0.81265;274.18;293.52;4.934369
35046061;2015;anos_finais;4.4;0.96101999;239.65;234.36;4.566833
35046061;2017;anos_finais;;0.967381;;;
35046061;2019;anos_finais;;0.935462;;;
35046061;2021;anos_finais;5;0.975376;249.69;259.75;5.157333
35046061;2023;anos_finais;;0.89781;;;
35046061;2015;anos_iniciais;5.9;0.97880799;224.11;206.84;6.001688
35046061;2017;anos_iniciais;;1;;;
35046061;2019;anos_iniciais;;1;;;
35046061;2021;anos_iniciais;;;;;
35046061;2023;anos_iniciais;;;;;
35046061;2017;todos (1-4);;0.940997;;;
35046061;2019;todos (1-4);3.5;0.90637398;238.67;256.97;3.888618
35046061;2021;todos (1-4);;0.982167;;;
35046061;2023;todos (1-4);3.7;0.863955;255.11;266.62;4.263837
35046085;2015;anos_finais;5.1;0.99421;251.87;256.62;5.1415
35046085;2017;anos_finais;;0.954561;;;
35046085;2019;anos_finais;4.1;0.98401898;227.25;225.49;4.2123332
35046085;2021;anos_finais;;1;;;
35046085;2023;anos_finais;;0.882986;;;
35046085;2017;todos (1-4);;0.76940399;;;
35046085;2019;todos (1-4);;0.92268699;;;
35046085;2021;todos (1-4);;1;;;
35046085;2023;todos (1-4);;0.741212;;;
35046097;2015;anos_finais;;;;;
35046097;2017;anos_finais;4.7;1;236.83;242.25;4.6516671
35046097;2019;anos_finais;;;;;
35046097;2021;anos_finais;;;;;
35046097;2023;anos_finais;;;;;
35046097;2017;todos (1-4);;0.86102903;;;
35046097;2019;todos (1-4);4.5;0.97755897;271.89;271.79;4.5770469
35046097;2021;todos (1-4);;0.84833;;;
35046097;2023;todos (1-4);4.4;0.983754;264.26;273.96;4.502229
35046127;2015;anos_finais;5;0.95214701;258.02;256.89;5.2484999
35046127;2017;anos_finais;6;0.99075001;277.47;285.85;6.0555
35046127;2019;anos_finais;5;0.95226198;257.14;255.25;5.2066669
35046127;2021;anos_finais;;0.988357;;;
35046127;2023;anos_finais;5.5;1;254.1;278.55;5.544167
35046127;2017;todos (1-4);;0.897479;;;
35046127;2019;todos (1-4);4.3;0.98313701;266.7;266.17;4.420022
35046127;2021;todos (1-4);;1;;;
35046127;2023;todos (1-4);;0.967173;;;
35046139;2015;anos_finais;5.1;0.97845;261.05;252.2;5.2208328
35046139;2017;anos_finais;5.7;0.98728299;276.07;272.04;5.802
35046139;2019;anos_finais;5.9;0.98856401;276.45;281.55;5.9668331
35046139;2021;anos_finais;6.4;0.996463;297.09;291.18;6.471167
35046139;2023;anos_finais;6.3;1;287.05;288.94;6.2665
35046139;2017;todos (1-4);4.4;0.91832399;279.17;276.73;4.7532458
35046139;2019;todos (1-4);5.4;0.98318201;297.8;305.32;5.4428978
35046139;2021;todos (1-4);5;0.976869;289.7;291.97;5.129143
35046139;2023;todos (1-4);5.2;0.99187;288.99;297.64;5.204051
35046152;2015;anos_finais;4.5;0.91446;247.85;248.86;4.9451671
35046152;2017;anos_finais;;0.91874403;;;
35046152;2019;anos_finais;5.3;0.975425;257.16;265.89;5.3843331
35046152;2021;anos_finais;5.6;0.985359;265.17;274.52;5.6615
35046152;2023;anos_finais;5.2;0.948549;262.03;269.51;5.525667
35046152;2017;todos (1-4);;0.797234;;;
35046152;2019;todos (1-4);4;0.95648003;256.01;262.57;4.2159991
35046152;2021;todos (1-4);;;;;
35046152;2023;todos (1-4);4.4;0.939889;270.71;282.55;4.721411
35046164;2015;anos_finais;4.5;0.791996;269.97;272.56;5.7088332
35046164;2017;anos_finais;4.5;0.80861598;269.75;264.42;5.5696669
35046164;2019;anos_finais;5.6;0.95412701;275.54;273.6;5.8191671
35046164;2021;anos_finais;5;0.928854;261.59;263.95;5.425667
35046164;2023;anos_finais;5.6;0.98364;273.88;267.42;5.688333
35046164;2017;todos (1-4);;0.80984801;;;
35046164;2019;todos (1-4);4.9;0.93112898;295.07;299.17;5.3123488
35046164;2021;todos (1-4);4.5;0.916304;281.01;285.09;4.904098
35046164;2023;todos (1-4);4.8;0.981088;268.86;292.63;4.846326
35046176;2015;anos_finais;3.8;0.89718598;231.79;223.12;4.2484999
35046176;2017;anos_finais;;0.83130997;;;
35046176;2019;anos_finais;5.3;0.94928902;263.76;269.92;5.5613332
35046176;2021;anos_finais;;1;;;
35046176;2023;anos_finais;5.1;0.972886;254.42;261.93;5.2725
35046176;2015;anos_iniciais;6.5;1;239.51;219.27;6.5215821
35046176;2017;anos_iniciais;6.1;0.98176003;228.83;214.11;6.2241368
35046176;2019;anos_iniciais;6.8;0.97515899;250;230.94;6.934145
35046176;2021;anos_iniciais;6;1;215.1;215.04;5.978833
35046176;2023;anos_iniciais;5.8;0.99839;214.64;203.62;5.762418
35046176;2017;todos (1-4);;0.79040098;;;
35046176;2019;todos (1-4);4;0.85676801;269.88;280.85;4.6843052
35046176;2021;todos (1-4);;0.979528;;;
35046176;2023;todos (1-4);4;0.923323;255.77;267.5;4.286281
35046188;2015;anos_finais;3.9;0.86555701;242.94;226.17;4.485167
35046188;2017;anos_finais;3.8;0.86916202;229.47;233.82;4.3883328
35046188;2019;anos_finais;;;;;
35046188;2021;anos_finais;;0.929488;;;
35046188;2023;anos_finais;4.5;0.889227;244.17;259.99;5.069333
35046188;2017;todos (1-4);;0.69799697;;;
35046188;2019;todos (1-4);;0.89728397;;;
35046188;2021;todos (1-4);;0.907873;;;
35046188;2023;todos (1-4);4.2;0.91451;259.66;286.95;4.632083
35046197;2015;anos_finais;5.2;0.98304999;259.61;254.98;5.2431669
35046197;2017;anos_finais;4.4;0.91536498;241.13;246.67;4.7969999
35046197;2019;anos_finais;4.7;0.97814399;244.74;244.5;4.8206668
35046197;2021;anos_finais;5.1;0.972429;252.29;261;5.2215
35046197;2023;anos_finais;4.8;0.951052;250.4;255.05;5.090833
35046197;2017;todos (1-4);;0.82334501;;;
35046197;2019;todos (1-4);;0.93891102;;;
35046197;2021;todos (1-4);;0.945326;;;
35046197;2023;todos (1-4);3.8;0.914651;254.12;260.01;4.150981
35046218;2015;anos_finais;4.5;0.97566098;245.82;230.52;4.6056671
35046218;2017;anos_finais;;1;;;
35046218;2019;anos_finais;;0.97879398;;;
35046218;2021;anos_finais;4.6;0.949868;243.5;248.97;4.8745
35046218;2023;anos_finais;4.8;0.96866;251.03;249.31;5.005667
35046218;2015;anos_iniciais;6;0.99169701;227.66;203.54;6.0094371
35046218;2017;anos_iniciais;6.4;0.98607099;237.3;217.66;6.4503241
35046218;2019;anos_iniciais;6.2;0.99552101;228.86;215.5;6.250164
35046218;2021;anos_iniciais;5.3;0.951523;209.87;200.55;5.615569
35046218;2023;anos_iniciais;5.7;1;217.91;198.6;5.73355
35046224;2015;anos_finais;4.1;0.93238902;234.41;230.5;4.4151669
35046224;2017;anos_finais;;0.94585401;;;
35046224;2019;anos_finais;;0.96526998;;;
35046224;2021;anos_finais;4.7;0.971375;243.8;245.27;4.817833
35046224;2023;anos_finais;3.7;0.880611;224.92;227.35;4.2045
35046224;2015;anos_iniciais;5.1;0.95888197;204.09;193.07;5.3692641
35046224;2017;anos_iniciais;5.4;0.98415297;206.21;197.36;5.4879041
35046224;2019;anos_iniciais;5.6;0.95922601;217.83;202.17;5.7971139
35046224;2021;anos_iniciais;5;0.951834;202.51;188.82;5.261838
35046224;2023;anos_iniciais;4.6;0.950118;189.48;180.84;4.868083
35046224;2017;todos (1-4);2.9;0.75534302;246.72;246.55;3.8458409
35046224;2019;todos (1-4);3.9;0.88718599;261.67;269.64;4.4014721
35046224;2021;todos (1-4);;0.852764;;;
35046224;2023;todos (1-4);;0.84215;;;
35046231;2015;anos_iniciais;6.6;0.98006999;241.75;228.01;6.7232389
35046231;2017;anos_iniciais;7.1;1;258.67;232.35;7.1250491
35046231;2019;anos_iniciais;7.5;1;272.17;239.55;7.513773
35046231;2021;anos_iniciais;7.3;1;262.24;238.69;7.308451
35046231;2023;anos_iniciais;7.4;1;262.7;242.33;7.383412
35046243;2015;anos_finais;3.8;0.83995301;236.62;234.51;4.5188332
35046243;2017;anos_finais;;0.88405401;;;
35046243;2019;anos_finais;4.3;0.91969597;241.77;240.72;4.708333
35046243;2021;anos_finais;;0.997988;;;
35046243;2023;anos_finais;4.7;0.98993;239.22;244.13;4.7225
35046243;2015;anos_iniciais;5.6;0.99434602;210.91;200;5.6254158
35046243;2017;anos_iniciais;6.2;0.96978098;229.13;222.13;6.3754902
35046243;2019;anos_iniciais;5.4;0.98141402;211.19;192.02;5.4858599
35046243;2021;anos_iniciais;;0.994759;;;
35046243;2023;anos_iniciais;;0.994149;;;
35046243;2017;todos (1-4);;0.69426;;;
35046243;2019;todos (1-4);;0.75080198;;;
35046243;2021;todos (1-4);;1;;;
35046243;2023;todos (1-4);;0.862661;;;
35046255;2015;anos_iniciais;6.6;0.97276598;247.34;224.13;6.7593732
35046255;2017;anos_iniciais;6.4;0.96791101;236.3;225.41;6.572331
35046255;2019;anos_iniciais;6.8;0.99055398;249.69;227.3;6.8620381
35046255;2021;anos_iniciais;6.4;0.984864;239.45;218.79;6.511709
35046255;2023;anos_iniciais;6.2;0.986436;227.16;218.12;6.264985
35046267;2015;anos_iniciais;6.9;0.97685999;253.81;231.57;7.0181189
35046267;2017;anos_iniciais;6.7;0.95276898;251.72;236.88;7.075151
35046267;2019;anos_iniciais;7.3;0.99572802;255.85;245.69;7.3139591
35046267;2021;anos_iniciais;6.5;1;236.11;219.37;6.458514
35046267;2023;anos_iniciais;6.5;1;236.3;219.37;6.46214
35046279;2015;anos_finais;4.5;0.91537398;248.18;247.14;4.9219999
35046279;2017;anos_finais;;0.86195803;;;
35046279;2019;anos_finais;5.1;0.89243603;266.67;272.92;5.6599998
35046279;2021;anos_finais;;0.984817;;;
35046279;2023;anos_finais;4.7;0.919869;254.25;252.7;5.115833
35046279;2017;todos (1-4);;;;;
35046279;2019;todos (1-4);3.4;0.78545898;259.91;268.45;4.358798
35046279;2021;todos (1-4);;0.992901;;;
35046279;2023;todos (1-4);;0.904027;;;
35046280;2015;anos_iniciais;5.8;0.98252702;221.65;205;5.9212871
35046280;2017;anos_iniciais;6;0.98356903;226.14;212.5;6.1437111
35046280;2019;anos_iniciais;6.4;0.99759102;235.91;216.02;6.3941612
35046280;2021;anos_iniciais;5.9;0.994593;218.23;209.07;5.93002
35046280;2023;anos_iniciais;5.5;0.989154;209.6;197.62;5.557144
35046292;2015;anos_finais;4.1;0.848544;244.07;244.45;4.8086672
35046292;2017;anos_finais;;0.93655401;;;
35046292;2019;anos_finais;5.4;0.96503901;265.76;268.85;5.5770001
35046292;2021;anos_finais;5.4;0.974091;265.85;265.8;5.5275
35046292;2023;anos_finais;5.4;0.980009;258.62;271.23;5.4975
35046292;2017;todos (1-4);;0.79337102;;;
35046292;2019;todos (1-4);4.2;0.93832499;267.07;273.01;4.5276232
35046292;2021;todos (1-4);;0.933477;;;
35046292;2023;todos (1-4);4.6;0.954763;269.84;291.12;4.837486
35046309;2015;anos_iniciais;;;;;
35046309;2017;anos_iniciais;;;;;
35046309;2019;anos_iniciais;;;;;
35046309;2021;anos_iniciais;;;;;
35046309;2023;anos_iniciais;;;;;
35046309;2017;todos (1-4);;0.93531698;;;
35046309;2019;todos (1-4);5.7;0.96429598;319.77;313.26;5.8704772
35046309;2021;todos (1-4);5.4;1;302.05;300.76;5.434185
35046309;2023;todos (1-4);5.4;0.973643;296.97;311.98;5.5308
35046310;2015;anos_finais;4;0.85613501;238.71;240.79;4.6583328
35046310;2017;anos_finais;;0.90371299;;;
35046310;2019;anos_finais;;0.907902;;;
35046310;2021;anos_finais;5.3;0.996463;261.02;258.46;5.324667
35046310;2023;anos_finais;4.6;0.958341;239.26;247.64;4.781667
35046310;2015;anos_iniciais;6.1;0.95930201;233.6;216.39;6.356432
35046310;2017;anos_iniciais;6.4;0.95237899;248.08;221.77;6.730958
35046310;2019;anos_iniciais;6.4;0.990879;239.5;217.94;6.4972091
35046310;2021;anos_iniciais;6.5;0.991742;239.36;222.32;6.574173
35046310;2023;anos_iniciais;;0.992553;;;
35046334;2015;anos_finais;5;0.94989198;250.75;262.46;5.2201672
35046334;2017;anos_finais;4.8;0.949687;247.41;257.76;5.0863328
35046334;2019;anos_finais;;0.91341603;;;
35046334;2021;anos_finais;5.2;0.92964;265.11;268.85;5.566
35046334;2023;anos_finais;4.9;0.97484;249.5;254.18;5.061333
35046334;2015;anos_iniciais;6.5;0.96037799;251.93;218.95;6.7527862
35046334;2017;anos_iniciais;6.9;1;247.97;230.92;6.8950319
35046334;2019;anos_iniciais;6.6;0.995314;239.36;227.05;6.6601729
35046334;2021;anos_iniciais;6.1;0.983158;228.21;213.45;6.200115
35046334;2023;anos_iniciais;6.1;0.995438;221.47;215.59;6.110398
35046334;2017;todos (1-4);;0.98347098;;;
35046334;2019;todos (1-4);;0.88519597;;;
35046334;2021;todos (1-4);;0.819688;;;
35046334;2023;todos (1-4);;;;;
35046346;2015;anos_finais;4;0.861175;239.8;239.64;4.6573329
35046346;2017;anos_finais;4.4;0.89050603;247.77;248.89;4.9445
35046346;2019;anos_finais;4.8;0.93586999;259.48;250.89;5.1729999
35046346;2021;anos_finais;;0.923037;;;
35046346;2023;anos_finais;4.6;0.942912;242.97;249.4;4.872833
35046346;2015;anos_iniciais;6.2;0.98368299;231.66;213.11;6.2597718
35046346;2017;anos_iniciais;;0.97300899;;;
35046346;2019;anos_iniciais;5.9;0.96973199;225.1;212.11;6.1163998
35046346;2021;anos_iniciais;;0.89407;;;
35046346;2023;anos_iniciais;5.6;0.973004;208.61;209.46;5.753523
35046346;2017;todos (1-4);;0.82602298;;;
35046346;2019;todos (1-4);3.3;0.77985501;253.19;265.35;4.2178588
35046346;2021;todos (1-4);;0.786106;;;
35046346;2023;todos (1-4);3.7;0.905608;249.96;257.77;4.059021
35046358;2015;anos_finais;4.5;0.97012901;238.81;237.41;4.6036668
35046358;2017;anos_finais;;0.93556201;;;
35046358;2019;anos_finais;4.6;0.93557203;244.57;251.22;4.9299998
35046358;2021;anos_finais;4.7;0.942907;244.53;255.62;5.0025
35046358;2023;anos_finais;4.5;0.940727;236.82;252.23;4.8175
35046358;2017;todos (1-4);;0.84250402;;;
35046358;2019;todos (1-4);;0.88728398;;;
35046358;2021;todos (1-4);;0.890097;;;
35046358;2023;todos (1-4);3.6;0.898938;245.17;255.63;3.95971
35046361;2015;anos_finais;3.8;0.85013098;237.19;230.72;4.465167
35046361;2017;anos_finais;;0.69031602;;;
35046361;2019;anos_finais;4.4;0.81421798;258.02;263.57;5.360167
35046361;2021;anos_finais;5.2;0.996233;252.87;260.93;5.23
35046361;2023;anos_finais;4.3;0.893325;242.12;244.94;4.784333
35046361;2017;todos (1-4);2.5;0.60753;254.02;261.48;4.1718721
35046361;2019;todos (1-4);3.3;0.68306398;276.58;286.97;4.870163
35046361;2021;todos (1-4);4.1;0.997992;247.16;263.43;4.104425
35046361;2023;todos (1-4);3.6;0.776115;263.17;282.12;4.609075
35046395;2015;anos_iniciais;6.1;1;227.43;207.91;6.0845022
35046395;2017;anos_iniciais;6.6;0.99737298;236.39;225.47;6.575139
35046395;2019;anos_iniciais;6.3;1;233.88;214.58;6.328866
35046395;2021;anos_iniciais;6.1;0.99778;225.5;213.92;6.156942
35046395;2023;anos_iniciais;6.2;1;228.38;212.84;6.192268
35046401;2015;anos_finais;5.2;0.98593098;257.6;261.58;5.3196669
35046401;2017;anos_finais;5.5;0.978284;265.39;272.42;5.6304998
35046401;2019;anos_finais;6;0.96869397;287.48;281.33;6.1469998
35046401;2021;anos_finais;;1;;;
35046401;2023;anos_finais;5.5;0.997735;263.16;269.06;5.537
35046401;2015;anos_iniciais;;;;;
35046401;2017;anos_iniciais;;;;;
35046401;2019;anos_iniciais;;;;;
35046401;2021;anos_iniciais;;;;;
35046401;2023;anos_iniciais;;;;;
35046401;2017;todos (1-4);4.4;0.92994303;276.47;278.08;4.7355442
35046401;2019;todos (1-4);4.8;0.94477803;282.3;296.63;5.0951109
35046401;2021;todos (1-4);;0.990278;;;
35046401;2023;todos (1-4);;0.97773;;;
35046413;2015;anos_finais;4.5;0.94661301;241.69;246.41;4.8016672
35046413;2017;anos_finais;4.2;0.92346698;231.22;244.47;4.5951672
35046413;2019;anos_finais;4.9;0.97384298;248.13;251.38;4.9918332
35046413;2021;anos_finais;;0.929128;;;
35046413;2023;anos_finais;4.4;0.947826;237.45;242.57;4.667
35046413;2017;todos (1-4);2.9;0.82635701;239.38;233.21;3.5427611
35046413;2019;todos (1-4);;0.95680499;;;
35046413;2021;todos (1-4);;0.851831;;;
35046413;2023;todos (1-4);3.9;0.924039;255.66;264.8;4.244316
35046425;2015;anos_finais;5;0.98631299;249.64;254.66;5.0716672
35046425;2017;anos_finais;4.7;0.97468197;245.88;246.33;4.8705001
35046425;2019;anos_finais;4.8;0.97386903;246.86;246.39;4.8878331
35046425;2021;anos_finais;4.9;0.979322;248.07;253.25;5.022
35046425;2023;anos_finais;4.8;0.992962;240.01;249.1;4.8185
35046425;2017;todos (1-4);;0.93690002;;;
35046425;2019;todos (1-4);3.9;0.92848903;256.47;262;4.2137771
35046425;2021;todos (1-4);;0.968881;;;
35046425;2023;todos (1-4);;0.930066;;;
35046437;2015;anos_finais;4.7;0.95822603;246.06;250.75;4.9468331
35046437;2017;anos_finais;4.6;0.96792299;240.41;247.3;4.7953329
35046437;2019;anos_finais;5.2;0.98298699;255.1;261.85;5.2824998
35046437;2021;anos_finais;5.4;0.99272;258.38;266.18;5.409333
35046437;2023;anos_finais;4.9;0.985723;244.26;251.83;4.934833
35046437;2017;todos (1-4);;0.87362498;;;
35046437;2019;todos (1-4);4.2;0.95304102;261.7;273.19;4.4548869
35046437;2021;todos (1-4);;0.96636;;;
35046437;2023;todos (1-4);4;0.909646;259.14;271.26;4.389899
35046449;2015;anos_finais;4.2;0.905568;239.74;241.71;4.6908331
35046449;2017;anos_finais;4.4;0.932872;236.69;244.75;4.6908331
35046449;2019;anos_finais;4.7;0.95960402;249.25;245.92;4.9198332
35046449;2021;anos_finais;4.8;0.979969;245.58;249.15;4.912167
35046449;2023;anos_finais;5;0.95771;254.28;258.58;5.214333
35046449;2015;anos_iniciais;;;;;
35046449;2017;anos_iniciais;;;;;
35046449;2019;anos_iniciais;;;;;
35046449;2021;anos_iniciais;;;;;
35046449;2023;anos_iniciais;;;;;
35046450;2015;anos_finais;4;0.83578998;244.48;242.04;4.7753329
35046450;2017;anos_finais;;0.87622303;;;
35046450;2019;anos_finais;4.8;0.95446998;250.49;252.63;5.052
35046450;2021;anos_finais;;0.991104;;;
35046450;2023;anos_finais;4.8;0.976043;244.04;249.51;4.8925
35046450;2017;todos (1-4);2.9;0.69734102;257.3;260.73;4.2067118
35046450;2019;todos (1-4);;0.78943902;;;
35046450;2021;todos (1-4);;0.790743;;;
35046450;2023;todos (1-4);;0.802296;;;
35046462;2015;anos_finais;4;0.84262103;240.63;245.31;4.765667
35046462;2017;anos_finais;4.8;0.96676898;239.3;256.85;4.935833
35046462;2019;anos_finais;5;0.99388999;246.64;254.72;5.0228329
35046462;2021;anos_finais;4.7;0.961644;243.92;251.85;4.9295
35046462;2023;anos_finais;4.9;0.992066;243.09;254.71;4.963333
35046462;2017;todos (1-4);;0.93804097;;;
35046462;2019;todos (1-4);4.2;0.99048901;255;268.35;4.2881899
35046462;2021;todos (1-4);;0.955742;;;
35046462;2023;todos (1-4);4.2;0.982459;258.2;263.1;4.254541
35046486;2015;anos_finais;4.6;0.94943899;250.99;241.63;4.8769999
